workload,category,rows,cols,cluster_size,shared_bytes_per_cta,cluster_ms,cluster_p20_ms,cluster_p80_ms,control_overhead_ms,saved_hbm_ms,local_staging_ms,dsmem_store_ms,predicted_delta_ms,predicted_profitable,measured_delta_vs_block_ms,measured_profitable_vs_block,model_version,effective_bandwidth_gbps,saved_reread_ms,local_replay_ms,local_store_residual_ms
rowwise_quant,quantization,4096,4096,4,4096,0.0786045,0.07859730000000001,0.07870160000000001,0.0283731,0.014382800000000001,0.01237845182316221,3.5450433204293754e-05,-0.026404202256366503,False,-0.04624319999999999,False,effective-bandwidth-overlap-v2,4665.910949189309,0.014382800000000001,0.01237845182316221,0.0
rowwise_quant,quantization,4096,4096,8,2048,0.154069,0.15404079999999998,0.1542068,0.0601178,0.014382800000000001,0.012675534666918105,0.00016940580347225175,-0.058579940470390356,False,-0.1217077,False,effective-bandwidth-overlap-v2,4665.910949189309,0.014382800000000001,0.012675534666918105,0.0
rowwise_quant,quantization,4096,8192,2,16384,0.0693466,0.06933049999999999,0.06935776,0.012039,0.02727751111111111,0.024954958875495016,5.9556727783213505e-06,-0.009722403437162226,False,-0.007972199999999992,False,effective-bandwidth-overlap-v2,4920.453609322453,0.02727751111111111,0.024954958875495016,0.0
rowwise_quant,quantization,4096,8192,4,8192,0.0948141,0.09478436000000001,0.09489476,0.0283277,0.02727751111111111,0.02475690364632442,3.5450433204293754e-05,-0.025842542968417606,False,-0.033439699999999996,False,effective-bandwidth-overlap-v2,4920.453609322453,0.02727751111111111,0.02475690364632442,0.0
rowwise_quant,quantization,4096,8192,8,4096,0.159713,0.1596266,0.159766,0.0601494,0.02727751111111111,0.02535106933383621,0.00016940580347225175,-0.058392364026197345,False,-0.0983386,False,effective-bandwidth-overlap-v2,4920.453609322453,0.02727751111111111,0.02535106933383621,0.0
rowwise_quant,quantization,4096,16384,2,32768,0.125077,0.1247982,0.1251162,0.0152102,0.05280622222222223,0.04990991775099003,5.9556727783213505e-06,-0.012319851201546127,False,-0.006262999999999991,False,effective-bandwidth-overlap-v2,5083.405793930008,0.05280622222222223,0.04990991775099003,0.0
rowwise_quant,quantization,4096,16384,4,16384,0.135862,0.1358548,0.1358896,0.0283629,0.05280622222222223,0.04951380729264884,3.5450433204293754e-05,-0.02510593550363091,False,-0.017048000000000008,False,effective-bandwidth-overlap-v2,5083.405793930008,0.05280622222222223,0.04951380729264884,0.0
rowwise_quant,quantization,4096,16384,8,8192,0.191856,0.19175979999999998,0.1919556,0.0601232,0.05280622222222223,0.05070213866767242,0.00016940580347225175,-0.058188522248922445,False,-0.073042,False,effective-bandwidth-overlap-v2,5083.405793930008,0.05280622222222223,0.05070213866767242,0.0
rowwise_quant,quantization,4096,32768,2,65536,0.267816,0.2676688,0.2685576,0.0265674,0.1593582222222222,0.09981983550198006,5.9556727783213505e-06,0.03296503104746383,True,0.09073999999999999,True,effective-bandwidth-overlap-v2,3368.956458684278,0.1593582222222222,0.09981983550198006,0.0
rowwise_quant,quantization,4096,32768,4,32768,0.250425,0.2503972,0.2504254,0.0358502,0.1593582222222222,0.09902761458529769,3.5450433204293754e-05,0.024444957203720228,True,0.10813099999999998,True,effective-bandwidth-overlap-v2,3368.956458684278,0.1593582222222222,0.09902761458529769,0.0
rowwise_quant,quantization,4096,32768,8,16384,0.269664,0.2695366,0.2698566,0.0600854,0.1593582222222222,0.10140427733534484,0.00016940580347225175,-0.0023008609165948786,False,0.08889199999999997,True,effective-bandwidth-overlap-v2,3368.956458684278,0.1593582222222222,0.10140427733534484,0.0
rowwise_quant,quantization,4096,65536,2,131072,0.924931,0.9247200000000001,0.9258262,0.0709987,0.37229466666666666,0.19963967100396013,5.9556727783213505e-06,0.10165033998992824,True,-0.0872679999999999,False,effective-bandwidth-overlap-v2,2884.1182002786322,0.37229466666666666,0.19963967100396013,0.0
rowwise_quant,quantization,4096,65536,4,65536,0.57527,0.5735469999999999,0.5758136,0.0653424,0.37229466666666666,0.19805522917059537,3.5450433204293754e-05,0.10886158706286697,True,0.2623930000000001,True,effective-bandwidth-overlap-v2,2884.1182002786322,0.37229466666666666,0.19805522917059537,0.0
rowwise_quant,quantization,4096,65536,8,32768,0.502851,0.5027908,0.5030922,0.0775149,0.37229466666666666,0.20280855467068967,0.00016940580347225175,0.09180180619250473,True,0.334812,True,effective-bandwidth-overlap-v2,2884.1182002786322,0.37229466666666666,0.20280855467068967,0.0
